"company_id","name"
"INE749Y01014","A and M Jumbo Bags Limited"
"INE068Z01016","Vasa Retail and Overseas Ltd"
"INE880Y01017","Solex Energy Limited"
"INE702Y01013","SMVD Poly Pack Limited"
"INE901X01013","Felix Industries Limited"
"INE335X01014","Pulz Electronics Limited"
"INE635Y01015","ANI Integrated Services Limited"
"INE376Y01016","Milton Industries Limited"
"INE338Y01016","Omfurn India Limited"
"INE351Y01019","Beta Drugs Limited"
"INE289S01013","CMM Infraprojects Limited"
"INE405Y01021","Goldstar Power Limited"
"INE238Y01018","Shree Tirupati Balajee FIBC Limited"
"INE219Y01018","R M Drip and Sprinklers Systems Limited"
"INE090Y01013","Cadsys (India) Limited"
"INE105Y01019","Madhya Pradesh Today Media Limited"
"INE104Y01012","Manav Infra Projects Limited"
"INE124Y01010","Pashupati Cotspin Limited"
"INE792X01016","Transwind Infrastructures Limited"
"INE113X01015","Accord Synergy Limited"
"INE551Q01028","Vadivarhe Speciality Chemicals Limited"
"INE349X01015","Jalan Transolutions (India) Limited"
"INE617I01024","ASL Industries Limited"
"INE994V01012","Prolife Industries Limited"
"INE947T01014","Globe International Carriers Limited"
"INE704V01015","Dhanuka Realty Limited"
"INE448V01019","Aurangabad Distillery Limited"
"INE985P01012","Gretex Industries Limited"
"INE564T01017","Jet Knitwears Limited"
"INE522V01011","AVSL Industries Limited"
"INE239T01016","KKV Agro Powers Limited"
"INE925S01012","Perfect Infraengineers Limited"
"INE136T01014","Ahimsa Industries Limited"
"INE262S01010","Shaival Reality Limited"
"INE332S01011","Emkay Taps and Cutting Tools Limited"
"INE00HZ01011","BN HOLDING"
"INE016Q01014","ceinsys tech ltd"
"INE026D01011","lotus chocolate"
"INE05KD23015","Energy infrtrust"
"INE0ALI01010","Advait energy"
"INE0GTI23014","Shrem inVIT"
"INE0LEZ01016","ather energy"
"INE0MIZ23019","Anzen IYEP Trust"
"INE0QVH01025","KP GROUP ENG"
"INE177F01017","KMCH"
"INE183W23014","IRB invIT Fund"
"INE234A01025","Novartis India"
"INE314H01012","TECHNVISION VENTURES LIMITED"
"INE385F01024","SG Smart"
"INE405A01021","ULTRAMARINE & PIGMENTS LIMITED"
"INE546C01010","Picaddily Agro"
"INE579B01039","Elpro International"
"INE618R01015","SG FINSERVE LIMITED"
"INE669R01026","Elitecon International"
"INE689M01025","Polo Queen India"
"INE771F01025","Fishcer Medical"
"INE867C01010","ASM Technologies"
"INE887D01016","TCC concept"
"INE894V07011","BELRISE INDUSTRIES"
"INE945F01025","Dec.gold mines"
"INE958L01026","bio grean paper ltd"
"INE439N01031","Blue Pearl Agriventures Limited"
"INE0Z8Z23013","Capital Infra Trust"
"INE131C01011","Disa India"
"INE886D01026","EFC"
"INE064A01026","Timex Group India Limited"
"118","Procter & Gamble Co"
"119","Bank of America Corp"
"120","Walt Disney Co"
"121","Adobe Inc"
"122","Comcast Corp"
"123","Netflix Inc"
"124","Coca-Cola Co"
"125","PepsiCo Inc"
"126","Pfizer Inc"
"127","Merck & Co Inc"
"128","AbbVie Inc"
"129","Thermo Fisher Scientific Inc"
"130","Broadcom Inc"
"131","Costco Wholesale Corp"
"132","Walmart Inc"
"133","Danaher Corp"
"134","McDonald's Corp"
"135","Accenture PLC"
"136","Texas Instruments Inc"
"137","Linde PLC"
"138","Honeywell International Inc"
"139","Abbott Laboratories"
"140","Salesforce Inc"
"141","Intel Corp"
"142","Advanced Micro Devices Inc"
"143","Qualcomm Inc"
"144","Applied Materials Inc"
"145","Lowe's Companies Inc"
"146","Starbucks Corp"
"147","Medtronic PLC"
"148","Chevron Corp"
"149","Union Pacific Corp"
"150","Nextera Energy Inc"
"151","Bristol-Myers Squibb Co"
"152","RTX Corp"
"153","AT&T Inc"
"154","Goldman Sachs Group Inc"
"155","Intuitive Surgical Inc"
"156","Booking Holdings Inc"
"INE144J01027","20 Microns Limited"
"INE470A01017","3M India Limited"
"INE117A01022","ABB India Limited"
"INE006Z01016","Arvee Laboratories (India) Limited"
"INE006I01046","Astral Limited"
"INE005B01027","Avantel Limited"
"INE004A01022","Protean eGov Technologies Limited"
"INE003A01024","Siemens Limited"
"INE002S01010","Mahanagar Gas Limited"
"INE002A01018","Reliance Industries Limited"
"INE001B01026","KRBL Limited"
"IN9175A01010","Jain Irrigation Systems Limited"
"INE466L01038","360 ONE WAM LIMITED"
"INE748C01038","3i Infotech Limited"
"INE105C01023","3P Land Holdings Limited"
"INE618L01018","5Paisa Capital Limited"
"INE111B01023","63 moons technologies limited"
"INE619I01012","A2Z Infra Engineering Limited"
"INE0D0U01013","AAA Technologies Limited"
"INE883F01010","Aadhar Housing Finance Limited"
"INE087Z01024","Aakash Exploration Services Limited"
"INE198H01019","Aarey Drugs & Pharmaceuticals Limited"
"INE721Z01010","Aaron Industries Limited"
"INE01C001026","Aartech Solonics Limited"
"INE767A01016","Aarti Drugs Limited"
"INE769A01020","Aarti Industries Limited"
"INE0LRU01027","Aarti Pharmalabs Limited"
"INE09EO01013","Aarti Surfactants Limited"
"INE273D01019","Aarvee Denims & Exports Limited"
"INE754X01016","Aarvi Encon Limited"
"INE216P01012","Aavas Financiers Limited"
"INE622W01025","Acme Solar Holdings Limited"
"INE931S01010","Adani Energy Solutions Limited"
